experiment	run	sex	age_group	fold
SRP042228	SRR1782870	male	child	3
SRP042228	SRR1782871	male	child	3
SRP042228	SRR1782872	female	child	3
SRP042228	SRR1782873	female	child	3
SRP042228	SRR1782874	male	child	3
SRP042228	SRR1782875	female	adolescent	3
SRP042228	SRR1782876	male	adolescent	3
SRP042228	SRR1782877	female	adolescent	3
SRP042228	SRR1782878	female	child	3
SRP042228	SRR1782879	male	adolescent	3
SRP042228	SRR1782880	female	adolescent	3
SRP042228	SRR1782881	male	adolescent	3
SRP042228	SRR1782882	male	adolescent	3
SRP042228	SRR1782883	female	adolescent	3
SRP042228	SRR1782884	female	adolescent	3
SRP042228	SRR1782885	female	adolescent	3
SRP042228	SRR1782886	female	adolescent	3
SRP042228	SRR1782887	male	adolescent	3
SRP042228	SRR1782888	female	adolescent	3
SRP042228	SRR1782889	female	adolescent	3
SRP042228	SRR1782890	female	adolescent	3
SRP042228	SRR1782891	male	adolescent	3
SRP042228	SRR1782892	male	adolescent	3
SRP042228	SRR1782893	male	adolescent	3
SRP042228	SRR1782894	male	adolescent	3
SRP042228	SRR1782895	male	adolescent	3
SRP042228	SRR1782896	female	adolescent	3
SRP042228	SRR1782897	female	adolescent	3
SRP042228	SRR1782898	female	adolescent	3
SRP042228	SRR1782899	male	adolescent	3
SRP042228	SRR1782900	male	adolescent	3
SRP042228	SRR1782901	male	adolescent	3
SRP042228	SRR1782902	female	adolescent	3
SRP042228	SRR1782903	male	adolescent	3
SRP042228	SRR1782904	male	adolescent	3
SRP042228	SRR1782905	female	adolescent	3
SRP042228	SRR1782906	female	adolescent	3
SRP042228	SRR1782907	female	adolescent	3
SRP042228	SRR1782908	male	adolescent	3
SRP042228	SRR1782909	female	adolescent	3
SRP042228	SRR1782910	female	adolescent	3
SRP042228	SRR1782911	male	adolescent	3
SRP042228	SRR1782912	male	adolescent	3
SRP042228	SRR1782913	male	adolescent	3
SRP042228	SRR1782914	male	adolescent	3
SRP042228	SRR1782915	female	adolescent	3
SRP042228	SRR1782916	male	child	3
SRP042228	SRR1782917	male	adolescent	3
SRP042228	SRR1782918	male	adolescent	3
SRP042228	SRR1782919	female	adolescent	3
SRP042228	SRR1782920	female	adolescent	3
SRP042228	SRR1782921	male	adolescent	3
SRP042228	SRR1782922	male	child	3
SRP042228	SRR1782923	male	adolescent	3
SRP042228	SRR1782924	female	adolescent	3
SRP042228	SRR1782925	female	adolescent	3
SRP042228	SRR1782926	male	adolescent	3
SRP042228	SRR1782927	male	adolescent	3
SRP042228	SRR1782928	female	adolescent	3
SRP042228	SRR1782929	female	adolescent	3
SRP042228	SRR1782930	male	adolescent	3
SRP042228	SRR1782931	female	child	3
SRP042228	SRR1782932	female	adolescent	3
SRP042228	SRR1782933	female	adolescent	3
SRP042228	SRR1782934	male	child	3
SRP042228	SRR1782935	female	adolescent	3
SRP042228	SRR1782936	female	adolescent	3
SRP042228	SRR1782937	male	adolescent	3
SRP042228	SRR1782938	female	adolescent	3
SRP042228	SRR1782939	male	adolescent	3
SRP042228	SRR1782940	female	adolescent	3
SRP042228	SRR1782941	male	adolescent	3
SRP042228	SRR1782942	male	adolescent	3
SRP042228	SRR1782943	male	adolescent	3
SRP042228	SRR1782944	male	adolescent	3
SRP042228	SRR1782945	male	adolescent	3
SRP042228	SRR1782946	male	adolescent	3
SRP042228	SRR1782947	male	adolescent	3
SRP042228	SRR1782948	male	adolescent	3
SRP042228	SRR1782949	male	adolescent	3
SRP042228	SRR1782950	male	adolescent	3
SRP042228	SRR1782951	female	adolescent	3
SRP042228	SRR1782952	male	adolescent	3
SRP042228	SRR1782953	male	adolescent	3
SRP042228	SRR1782954	male	adolescent	3
SRP042228	SRR1782955	male	adolescent	3
SRP042228	SRR1782956	female	adolescent	3
SRP042228	SRR1782957	male	adolescent	3
SRP042228	SRR1782958	female	adolescent	3
SRP042228	SRR1782959	female	adolescent	3
SRP042228	SRR1782960	male	adolescent	3
SRP042228	SRR1782961	male	child	3
SRP042228	SRR1782962	male	adolescent	3
SRP042228	SRR1782963	female	adolescent	3
SRP042228	SRR1782964	female	adolescent	3
SRP042228	SRR1782965	male	adolescent	3
SRP042228	SRR1782966	male	adolescent	3
SRP042228	SRR1782967	male	adolescent	3
SRP042228	SRR1782968	male	adolescent	3
SRP042228	SRR1782969	female	adolescent	3
SRP042228	SRR1782970	male	child	3
SRP042228	SRR1782971	female	adolescent	3
SRP042228	SRR1782972	male	adolescent	3
SRP042228	SRR1782973	female	adolescent	3
SRP042228	SRR1782974	male	adolescent	3
SRP042228	SRR1782975	male	child	3
SRP042228	SRR1782976	male	adolescent	3
SRP042228	SRR1782977	female	adolescent	3
SRP042228	SRR1782978	male	adolescent	3
SRP042228	SRR1782979	male	child	3
SRP042228	SRR1782980	male	adolescent	3
SRP042228	SRR1782981	male	adolescent	3
SRP042228	SRR1782982	male	adolescent	3
SRP042228	SRR1782983	male	adolescent	3
SRP042228	SRR1782984	male	adolescent	3
SRP042228	SRR1782985	female	adolescent	3
SRP042228	SRR1782986	male	adolescent	3
SRP042228	SRR1782987	male	adolescent	3
SRP042228	SRR1782988	male	adolescent	3
SRP042228	SRR1782989	male	adolescent	3
SRP042228	SRR1782990	female	adolescent	3
SRP042228	SRR1782991	male	adolescent	3
SRP042228	SRR1782992	male	adolescent	3
SRP042228	SRR1782993	female	adolescent	3
SRP042228	SRR1782994	female	adolescent	3
SRP042228	SRR1782995	male	adolescent	3
SRP042228	SRR1782996	male	adolescent	3
SRP042228	SRR1782997	female	child	3
SRP042228	SRR1782998	male	adolescent	3
SRP042228	SRR1782999	female	adolescent	3
SRP042228	SRR1783000	female	adolescent	3
SRP042228	SRR1783001	male	adolescent	3
SRP042228	SRR1783002	female	child	3
SRP042228	SRR1783003	male	adolescent	3
SRP042228	SRR1783004	female	adolescent	3
SRP042228	SRR1783005	female	child	3
SRP042228	SRR1783006	male	adolescent	3
SRP048801	SRR1609360	male	child	1
SRP048801	SRR1609361	male	child	1
SRP048801	SRR1609362	male	child	1
SRP048801	SRR1609363	male	child	1
SRP048801	SRR1609364	female	child	1
SRP048801	SRR1609365	male	child	1
SRP048801	SRR1609366	male	child	1
SRP048801	SRR1609367	male	child	1
SRP048801	SRR1609368	male	child	1
SRP048801	SRR1609369	male	child	1
SRP048801	SRR1609370	female	child	1
SRP048801	SRR1609371	male	child	1
SRP048801	SRR1609372	male	child	1
SRP048801	SRR1609373	male	child	1
SRP048801	SRR1609374	female	child	1
SRP048801	SRR1609375	male	adolescent	1
SRP048801	SRR1609376	male	adolescent	1
SRP048801	SRR1609377	female	adolescent	1
SRP048801	SRR1609378	male	adolescent	1
SRP048801	SRR1609379	female	adolescent	1
SRP048801	SRR1609380	female	adolescent	1
SRP048801	SRR1609381	male	adolescent	1
SRP048801	SRR1609382	female	adolescent	1
SRP048801	SRR1609383	male	adolescent	1
SRP048801	SRR1609384	male	adolescent	1
SRP048801	SRR1609385	male	adolescent	1
SRP048801	SRR1609386	female	adolescent	1
SRP048801	SRR1609387	male	adolescent	1
SRP048801	SRR1609388	female	adolescent	1
SRP048801	SRR1609389	female	adolescent	1
SRP048801	SRR1609390	female	adolescent	1
SRP048801	SRR1609391	male	adolescent	1
SRP048801	SRR1609392	male	adolescent	1
SRP048801	SRR1609393	female	adolescent	1
SRP048801	SRR1609394	female	adolescent	1
SRP048801	SRR1609395	male	adolescent	1
SRP048801	SRR1609396	male	adolescent	1
SRP048801	SRR1609397	male	adolescent	1
SRP048801	SRR1609398	female	adolescent	1
SRP048801	SRR1609399	female	adolescent	1
SRP048801	SRR1609400	female	adolescent	1
SRP048801	SRR1609401	male	adolescent	1
SRP048801	SRR1609402	male	adolescent	1
SRP048801	SRR1609403	male	adolescent	1
SRP048801	SRR1609404	female	adolescent	1
SRP048801	SRR1609411	male	child	1
SRP048801	SRR1609412	male	child	1
SRP048801	SRR1609413	male	child	1
SRP048801	SRR1609414	female	child	1
SRP048801	SRR1609415	male	child	1
SRP048801	SRR1609416	female	child	1
SRP048801	SRR1609417	male	child	1
SRP048801	SRR1609418	male	child	1
SRP048801	SRR1609419	male	child	1
SRP048801	SRR1609420	male	child	1
SRP048801	SRR1609421	male	child	1
SRP048801	SRR1609422	male	child	1
SRP048801	SRR1609423	male	child	1
SRP048801	SRR1609424	male	child	1
SRP048801	SRR1609425	male	child	1
SRP048801	SRR1609426	female	child	1
SRP048801	SRR1609427	male	child	1
SRP048801	SRR1609428	male	child	1
SRP048801	SRR1609429	male	child	1
SRP048801	SRR1609430	male	child	1
SRP048801	SRR1609431	female	child	1
SRP048801	SRR1609432	female	child	1
SRP048801	SRR1609433	female	child	1
SRP048801	SRR1609434	female	child	1
SRP048801	SRR1609435	male	child	1
SRP048801	SRR1609436	male	child	1
SRP048801	SRR1609437	female	child	1
SRP048801	SRR1609438	male	child	1
SRP048801	SRR1609439	female	child	1
SRP048801	SRR1609440	male	child	1
SRP048801	SRR1609441	male	child	1
SRP048801	SRR1609442	female	child	1
SRP048801	SRR1609443	female	child	1
SRP048801	SRR1609444	male	child	1
SRP048801	SRR1609445	male	child	1
SRP048801	SRR1609446	female	child	1
SRP048801	SRR1609447	female	child	1
SRP048801	SRR1609448	male	child	1
SRP048801	SRR1609449	male	child	1
SRP048801	SRR1609450	male	child	1
SRP048801	SRR1609451	female	child	1
SRP048801	SRR1609452	male	child	1
SRP048801	SRR1609453	male	child	1
SRP048801	SRR1609454	female	child	1
SRP048801	SRR1609455	male	child	1
SRP048801	SRR1609456	male	child	1
SRP048801	SRR1609457	male	child	1
SRP048801	SRR1609458	female	child	1
SRP048801	SRR1609459	male	child	1
SRP048801	SRR1609460	female	adolescent	1
SRP048801	SRR1609461	male	adolescent	1
SRP048801	SRR1609462	female	adolescent	1
SRP048801	SRR1609463	male	adolescent	1
SRP048801	SRR1609464	female	adolescent	1
SRP048801	SRR1609465	male	adolescent	1
SRP048801	SRR1609466	male	adolescent	1
SRP048801	SRR1609467	male	adolescent	1
SRP048801	SRR1609468	male	adolescent	1
SRP048801	SRR1609469	male	adolescent	1
SRP048801	SRR1609470	female	adolescent	1
SRP048801	SRR1609471	female	adolescent	1
SRP048801	SRR1609472	male	adolescent	1
SRP048801	SRR1609473	female	adolescent	1
SRP048801	SRR1609474	female	adolescent	1
SRP048801	SRR1609475	female	adolescent	1
SRP048801	SRR1609476	male	adolescent	1
SRP048801	SRR1609477	female	adolescent	1
SRP048801	SRR1609478	male	adolescent	1
SRP048801	SRR1609479	male	adolescent	1
SRP048801	SRR1609480	female	adolescent	1
SRP048801	SRR1609481	male	adolescent	1
SRP048801	SRR1609482	male	adolescent	1
SRP048801	SRR1609483	male	adolescent	1
SRP048801	SRR1609484	female	adolescent	1
SRP048801	SRR1609485	male	adolescent	1
SRP048801	SRR1609486	male	adolescent	1
SRP048801	SRR1609487	male	adolescent	1
SRP048801	SRR1609488	female	adolescent	1
SRP048801	SRR1609489	female	adolescent	1
SRP048801	SRR1609490	female	adolescent	1
SRP048801	SRR1609491	male	adolescent	1
SRP048801	SRR1609492	female	adolescent	1
SRP048801	SRR1609493	male	adolescent	1
SRP048801	SRR1609494	female	adolescent	1
SRP048801	SRR1609495	male	adolescent	1
SRP048801	SRR1609496	male	adolescent	1
SRP048801	SRR1609497	female	adolescent	1
SRP048801	SRR1609498	male	adolescent	1
SRP048801	SRR1609499	male	adolescent	1
SRP048801	SRR1609500	male	adolescent	1
SRP048801	SRR1609501	male	adolescent	1
SRP048801	SRR1609502	female	adolescent	1
SRP048801	SRR1609503	female	adolescent	1
SRP048801	SRR1609504	female	adolescent	1
SRP048801	SRR1609505	male	adolescent	1
SRP048801	SRR1609506	male	adolescent	1
SRP048801	SRR1609507	male	adolescent	1
SRP048801	SRR1609508	male	adolescent	1
SRP048801	SRR1609509	male	adolescent	1
SRP048801	SRR1609510	male	adolescent	1
SRP048801	SRR1609511	male	adolescent	1
SRP048801	SRR1609512	male	adolescent	1
SRP048801	SRR1609513	female	adolescent	1
SRP048801	SRR1609514	male	adolescent	1
SRP048801	SRR1609515	male	adolescent	1
SRP048801	SRR1609516	female	adolescent	1
SRP048801	SRR1609517	female	adolescent	1
SRP048801	SRR1609518	female	adolescent	1
SRP048801	SRR1609519	female	adolescent	1
SRP048801	SRR1609520	female	adolescent	1
SRP048801	SRR1609521	male	adolescent	1
SRP048801	SRR1609522	male	adolescent	1
SRP048801	SRR1609523	male	adolescent	1
SRP048801	SRR1609524	male	adolescent	1
SRP048801	SRR1609525	female	adolescent	1
SRP048801	SRR1609526	male	adolescent	1
SRP048801	SRR1609527	male	adolescent	1
SRP048801	SRR1609528	female	adolescent	1
SRP048801	SRR1609529	female	adolescent	1
SRP048801	SRR1609530	male	adolescent	1
SRP048801	SRR1609531	male	adolescent	1
SRP048801	SRR1609532	female	adolescent	1
SRP048801	SRR1609533	female	adolescent	1
SRP048801	SRR1609534	female	adolescent	1
SRP048801	SRR1609535	male	adolescent	1
SRP048801	SRR1609536	male	adolescent	1
SRP048801	SRR1609537	female	adolescent	1
SRP048801	SRR1609538	male	adolescent	1
SRP048801	SRR1609539	female	adolescent	1
SRP048801	SRR1609540	male	adolescent	1
SRP048801	SRR1609541	female	adolescent	1
SRP048801	SRR1609542	female	adolescent	1
SRP048801	SRR1609543	male	adolescent	1
SRP048801	SRR1609544	male	adolescent	1
SRP048801	SRR1609545	male	adolescent	1
SRP048801	SRR1609546	female	adolescent	1
SRP048801	SRR1609547	male	adolescent	1
SRP048801	SRR1609548	male	adolescent	1
SRP048801	SRR1609549	female	adolescent	1
SRP048801	SRR1609550	male	adolescent	1
SRP048801	SRR1609551	male	adolescent	1
SRP048801	SRR1609552	male	adolescent	1
SRP048801	SRR1609553	female	adolescent	1
SRP048801	SRR1609554	male	adolescent	1
SRP048801	SRR1609555	male	adolescent	1
SRP048801	SRR1609556	female	adolescent	1
SRP048801	SRR1609557	female	adolescent	1
SRP048801	SRR1609558	male	adolescent	1
SRP048801	SRR1609559	male	adolescent	1
SRP048801	SRR1609560	male	adolescent	1
SRP048801	SRR1609561	male	adolescent	1
SRP048801	SRR1609562	male	adolescent	1
SRP048801	SRR1609563	female	child	1
SRP048801	SRR1609564	male	child	1
SRP048801	SRR1609565	female	child	1
SRP048801	SRR1609566	male	child	1
SRP048801	SRR1609567	male	child	1
SRP048801	SRR1609568	female	adolescent	1
SRP048801	SRR1609569	female	adolescent	1
SRP048801	SRR1609570	female	adolescent	1
SRP048801	SRR1609571	male	adolescent	1
SRP048801	SRR1609572	female	adolescent	1
SRP048801	SRR1609573	male	adolescent	1
SRP048801	SRR1609574	male	adolescent	1
SRP048801	SRR1609575	male	adolescent	1
SRP048801	SRR1609576	male	adolescent	1
SRP048801	SRR1609577	male	adolescent	1
SRP048801	SRR1609578	male	adolescent	1
SRP048801	SRR1609579	male	adolescent	1
SRP048801	SRR1609580	male	adolescent	1
SRP048801	SRR1609581	male	adolescent	1
SRP048801	SRR1609582	female	adolescent	1
SRP048801	SRR1609583	female	adolescent	1
SRP048801	SRR1609584	male	adolescent	1
SRP048801	SRR1609585	female	adolescent	1
SRP048801	SRR1609586	female	adolescent	1
SRP048801	SRR1609587	female	adolescent	1
SRP048801	SRR1609588	male	adolescent	1
SRP048801	SRR1609589	female	adolescent	1
SRP048801	SRR1609590	male	adolescent	1
SRP048801	SRR1609591	male	adolescent	1
SRP048801	SRR1609592	male	adolescent	1
SRP048801	SRR1609593	female	adolescent	1
SRP048801	SRR1609594	female	adolescent	1
SRP048801	SRR1609595	male	adolescent	1
SRP048801	SRR1609596	male	adolescent	1
SRP048801	SRR1609597	male	adolescent	1
SRP048801	SRR1609598	male	adolescent	1
SRP048801	SRR1609599	male	adolescent	1
SRP048801	SRR1609600	male	adolescent	1
SRP048801	SRR1609601	male	adolescent	1
SRP048801	SRR1609602	male	adolescent	1
SRP048801	SRR1609603	female	adolescent	1
SRP048801	SRR1609604	male	adolescent	1
SRP048801	SRR1609605	male	adolescent	1
SRP048801	SRR1609606	female	adolescent	1
SRP048801	SRR1609607	female	adolescent	1
SRP048801	SRR1609608	female	adolescent	1
SRP048801	SRR1609609	female	adolescent	1
SRP048801	SRR1609610	female	adolescent	1
SRP048801	SRR1609611	male	adolescent	1
SRP048801	SRR1609612	male	adolescent	1
SRP048801	SRR1609613	male	adolescent	1
SRP048801	SRR1609614	female	adolescent	1
SRP048801	SRR1609615	female	adolescent	1
SRP048801	SRR1609616	male	adolescent	1
SRP048801	SRR1609617	female	adolescent	1
SRP048801	SRR1609618	female	adolescent	1
SRP048801	SRR1609619	male	child	1
SRP048801	SRR1609620	male	child	1
SRP048801	SRR1609621	female	child	1
SRP048801	SRR1609622	female	child	1
SRP048801	SRR1609623	female	child	1
SRP048801	SRR1609624	female	child	1
SRP048801	SRR1609625	female	child	1
SRP048801	SRR1609626	female	child	1
SRP048801	SRR1609627	female	child	1
SRP048801	SRR1609628	female	child	1
SRP048801	SRR1609629	male	adolescent	1
SRP048801	SRR1609630	male	adolescent	1
SRP048801	SRR1609631	male	adolescent	1
SRP048801	SRR1609632	male	adolescent	1
SRP048801	SRR1609633	male	adolescent	1
SRP048801	SRR1609634	male	adolescent	1
SRP048801	SRR1609635	female	adolescent	1
SRP048801	SRR1609636	male	adolescent	1
SRP048801	SRR1609637	male	adolescent	1
SRP048801	SRR1609638	female	adolescent	1
SRP048801	SRR1609639	female	adolescent	1
SRP048801	SRR1609640	female	adolescent	1
SRP048801	SRR1609641	male	adolescent	1
SRP048801	SRR1609642	male	adolescent	1
SRP048801	SRR1609643	female	adolescent	1
SRP048801	SRR1609644	male	adolescent	1
SRP048801	SRR1609645	female	adolescent	1
SRP048801	SRR1609646	male	adolescent	1
SRP048801	SRR1609647	female	adolescent	1
SRP048801	SRR1609648	male	adolescent	1
SRP048801	SRR1609649	male	adolescent	1
SRP048801	SRR1609650	male	adolescent	1
SRP048801	SRR1609651	female	adolescent	1
SRP048801	SRR1609652	male	adolescent	1
SRP048801	SRR1609653	female	adolescent	1
SRP048801	SRR1609654	female	adolescent	1
SRP048801	SRR1609655	female	adolescent	1
SRP048801	SRR1609656	male	adolescent	1
SRP048801	SRR1609657	female	adolescent	1
SRP048801	SRR1609658	male	adolescent	1
SRP048801	SRR1609659	male	adolescent	1
SRP048801	SRR1609660	male	adolescent	1
SRP048801	SRR1609661	female	adolescent	1
SRP048801	SRR1609662	female	adolescent	1
SRP048801	SRR1609663	male	adolescent	1
SRP048801	SRR1609664	male	adolescent	1
SRP048801	SRR1609665	male	adolescent	1
SRP048801	SRR1609666	female	adolescent	1
SRP048801	SRR1609667	male	adolescent	1
SRP048801	SRR1609668	male	adolescent	1
SRP048801	SRR1609669	male	adolescent	1
SRP058181	SRR2015713	male	older_adult	2
SRP058181	SRR2015714	male	elderly	2
SRP058181	SRR2015715	male	elderly	2
SRP058181	SRR2015716	male	elderly	2
SRP058181	SRR2015717	male	elderly	2
SRP058181	SRR2015718	male	elderly	2
SRP058181	SRR2015719	male	elderly	2
SRP058181	SRR2015720	male	older_adult	2
SRP058181	SRR2015721	male	older_adult	2
SRP058181	SRR2015722	male	older_adult	2
SRP058181	SRR2015723	male	older_adult	2
SRP058181	SRR2015724	male	older_adult	2
SRP058181	SRR2015725	male	older_adult	2
SRP058181	SRR2015726	male	older_adult	2
SRP058181	SRR2015727	male	older_adult	2
SRP058181	SRR2015728	male	older_adult	2
SRP058181	SRR2015729	male	older_adult	2
SRP058181	SRR2015730	male	older_adult	2
SRP058181	SRR2015731	male	older_adult	2
SRP058181	SRR2015732	male	older_adult	2
SRP058181	SRR2015733	male	older_adult	2
SRP058181	SRR2015734	male	older_adult	2
SRP058181	SRR2015735	male	older_adult	2
SRP058181	SRR2015736	male	elderly	2
SRP058181	SRR2015737	male	elderly	2
SRP058181	SRR2015738	male	older_adult	2
SRP058181	SRR2015739	male	older_adult	2
SRP058181	SRR2015740	male	adult	2
SRP058181	SRR2015741	male	older_adult	2
SRP058181	SRR2015742	male	older_adult	2
SRP058181	SRR2015743	male	older_adult	2
SRP058181	SRR2015744	male	older_adult	2
SRP058181	SRR2015745	male	older_adult	2
SRP058181	SRR2015746	male	older_adult	2
SRP058181	SRR2015747	male	elderly	2
SRP058181	SRR2015748	male	elderly	2
SRP058181	SRR2015749	male	older_adult	2
SRP058181	SRR2015750	male	older_adult	2
SRP058181	SRR2015751	male	older_adult	2
SRP058181	SRR2015752	male	adult	2
SRP058181	SRR2015753	male	older_adult	2
SRP058181	SRR2015754	male	older_adult	2
SRP058181	SRR2015755	male	older_adult	2
SRP058181	SRR2015756	male	older_adult	2
SRP058181	SRR2015757	male	older_adult	2
SRP058181	SRR2015758	male	elderly	2
SRP058181	SRR2015759	male	older_adult	2
SRP058181	SRR2015760	male	elderly	2
SRP058181	SRR2015761	male	older_adult	2
SRP058181	SRR2015762	male	elderly	2
SRP058181	SRR2015763	male	elderly	2
SRP058181	SRR2015764	male	elderly	2
SRP058181	SRR2015765	male	older_adult	2
SRP058181	SRR2015766	male	older_adult	2
SRP058181	SRR2015767	male	elderly	2
SRP058181	SRR2015768	male	elderly	2
SRP058181	SRR2015769	male	older_adult	2
SRP058181	SRR2015770	male	elderly	2
SRP058181	SRR2015771	male	older_adult	2
SRP058181	SRR2015772	male	older_adult	2
SRP058181	SRR2015773	male	elderly	2
SRP058181	SRR2015774	male	older_adult	2
SRP058181	SRR2015775	male	older_adult	2
SRP058181	SRR2015776	male	elderly	2
SRP058181	SRR2015777	male	older_adult	2
SRP058181	SRR2015778	male	older_adult	2
SRP058181	SRR2015779	male	older_adult	2
SRP058181	SRR2015780	male	older_adult	2
SRP058181	SRR2015781	male	elderly	2
SRP058181	SRR2015782	male	older_adult	2
SRP058181	SRR2015783	male	older_adult	2
SRP058181	SRR2015784	male	older_adult	2
SRP058181	SRR2015785	male	older_adult	2
SRP073813	SRR3438555	male	adult	1
SRP073813	SRR3438556	male	older_adult	1
SRP073813	SRR3438557	female	older_adult	1
SRP073813	SRR3438558	male	adult	1
SRP073813	SRR3438559	female	adult	1
SRP073813	SRR3438560	male	adult	1
SRP073813	SRR3438561	male	adult	1
SRP073813	SRR3438562	female	older_adult	1
SRP073813	SRR3438563	male	adult	1
SRP073813	SRR3438564	male	adult	1
SRP073813	SRR3438565	male	adult	1
SRP073813	SRR3438566	male	adult	1
SRP073813	SRR3438567	male	older_adult	1
SRP073813	SRR3438568	male	older_adult	1
SRP073813	SRR3438569	male	older_adult	1
SRP073813	SRR3438570	male	older_adult	1
SRP073813	SRR3438571	male	older_adult	1
SRP073813	SRR3438572	male	older_adult	1
SRP073813	SRR3438573	female	adult	1
SRP073813	SRR3438574	female	adult	1
SRP073813	SRR3438575	male	adult	1
SRP073813	SRR3438576	male	adult	1
SRP073813	SRR3438577	male	adult	1
SRP073813	SRR3438578	male	adult	1
SRP073813	SRR3438579	female	adult	1
SRP073813	SRR3438580	female	adult	1
SRP073813	SRR3438581	male	adolescent	1
SRP073813	SRR3438582	male	adolescent	1
SRP073813	SRR3438583	male	adult	1
SRP073813	SRR3438584	male	adult	1
SRP073813	SRR3438585	male	adult	1
SRP073813	SRR3438586	male	adult	1
SRP073813	SRR3438587	male	adult	1
SRP073813	SRR3438588	male	adult	1
SRP073813	SRR3438589	male	adult	1
SRP073813	SRR3438590	male	adult	1
SRP073813	SRR3438591	male	adult	1
SRP073813	SRR3438592	male	adult	1
SRP073813	SRR3438593	male	older_adult	1
SRP073813	SRR3438594	male	older_adult	1
SRP073813	SRR3438595	male	adult	1
SRP073813	SRR3438596	male	adult	1
SRP073813	SRR3438597	male	adult	1
SRP073813	SRR3438598	male	adult	1
SRP073813	SRR3438599	male	adult	1
SRP073813	SRR3438600	male	adult	1
SRP073813	SRR3438601	male	adult	1
SRP073813	SRR3438602	male	adult	1
SRP073813	SRR3438603	male	older_adult	1
SRP073813	SRR3438604	male	older_adult	1
SRP073813	SRR3438605	female	adult	1
SRP073813	SRR3438606	female	adult	1
SRP073813	SRR3438607	male	older_adult	1
SRP073813	SRR3438608	male	older_adult	1
SRP073813	SRR3438609	male	adult	1
SRP073813	SRR3438610	male	adult	1
SRP073813	SRR3438611	male	adult	1
SRP073813	SRR3438612	male	adult	1
SRP073813	SRR3438613	male	adult	1
SRP073813	SRR3438614	male	adult	1
SRP073813	SRR3438615	male	older_adult	1
SRP073813	SRR3438616	male	older_adult	1
SRP073813	SRR3438617	male	adult	1
SRP073813	SRR3438618	male	adult	1
SRP073813	SRR3438619	male	adult	1
SRP073813	SRR3438620	male	adult	1
SRP073813	SRR3438621	male	adult	1
SRP073813	SRR3438622	male	adult	1
SRP073813	SRR3438623	male	older_adult	1
SRP073813	SRR3438624	male	older_adult	1
SRP073813	SRR3438625	male	adolescent	1
SRP073813	SRR3438626	male	adolescent	1
SRP073813	SRR3438627	male	older_adult	1
SRP073813	SRR3438628	male	older_adult	1
SRP073813	SRR3438629	male	older_adult	1
SRP073813	SRR3438630	male	older_adult	1
SRP073813	SRR3438631	male	older_adult	1
SRP073813	SRR3438632	male	older_adult	1
SRP073813	SRR3438633	male	older_adult	1
SRP073813	SRR3438634	male	older_adult	1
SRP073813	SRR3438635	male	older_adult	1
SRP073813	SRR3438636	male	older_adult	1
SRP073813	SRR3438637	male	adolescent	1
SRP073813	SRR3438638	male	adolescent	1
SRP073813	SRR3438639	male	older_adult	1
SRP073813	SRR3438640	male	older_adult	1
SRP073813	SRR3438641	male	older_adult	1
SRP073813	SRR3438642	male	older_adult	1
SRP073813	SRR3438643	male	adult	1
SRP073813	SRR3438644	male	adult	1
SRP073813	SRR3438645	male	adult	1
SRP073813	SRR3438646	male	adult	1
SRP073813	SRR3438647	male	adult	1
SRP073813	SRR3438648	male	adult	1
SRP073813	SRR3438649	female	older_adult	1
SRP073813	SRR3438650	female	older_adult	1
SRP073813	SRR3438651	male	adult	1
SRP073813	SRR3438652	male	adult	1
SRP073813	SRR3438653	male	older_adult	1
SRP073813	SRR3438654	male	older_adult	1
SRP073813	SRR3438655	female	older_adult	1
SRP073813	SRR3438656	female	older_adult	1
SRP073813	SRR3438657	male	adult	1
SRP073813	SRR3438658	male	adult	1
SRP073813	SRR3438659	male	older_adult	1
SRP073813	SRR3438660	male	older_adult	1
SRP073813	SRR3438661	male	adult	1
SRP073813	SRR3438662	female	older_adult	1
SRP073813	SRR3438663	female	older_adult	1
SRP073813	SRR3438664	male	adult	1
SRP073813	SRR3438665	male	adult	1
SRP073813	SRR3438666	male	older_adult	1
SRP073813	SRR3438667	male	adult	1
SRP073813	SRR3438668	male	adult	1
SRP073813	SRR3438669	male	adult	1
SRP073813	SRR3438670	female	adult	1
SRP073813	SRR3438671	male	adult	1
SRP073813	SRR3438672	male	older_adult	1
SRP073813	SRR3438673	male	adult	1
SRP073813	SRR3438674	male	adult	1
SRP073813	SRR3438675	male	adult	1
SRP073813	SRR3438676	male	older_adult	1
SRP073813	SRR3438677	male	older_adult	1
SRP073813	SRR3438678	male	adult	1
SRP073813	SRR3438679	male	adult	1
SRP073813	SRR3438680	male	older_adult	1
SRP073813	SRR3438681	male	adult	1
SRP073813	SRR3438682	male	adult	1
SRP073813	SRR3438683	female	adult	1
SRP073813	SRR3438684	female	adult	1
SRP073813	SRR3438685	female	adult	1
SRP073813	SRR3438687	female	adult	1
SRP073813	SRR3438688	male	adult	1
SRP073813	SRR3438690	male	adult	1
SRP073813	SRR3438691	male	older_adult	1
SRP073813	SRR3438692	male	older_adult	1
SRP073813	SRR3438693	female	adult	1
SRP073813	SRR3438694	female	adult	1
SRP073813	SRR3438695	male	adult	1
SRP073813	SRR3438696	male	adult	1
SRP073813	SRR3438697	male	adult	1
SRP073813	SRR3438698	male	adult	1
SRP073813	SRR3438699	male	older_adult	1
