experiment	run	sex	age_group	fold
GSE19069	GSM472130	male	older_adult	3
GSE19069	GSM472131	male	older_adult	3
GSE19069	GSM472133	male	middle_adult	3
GSE19069	GSM472134	male	old_adult	3
GSE19069	GSM472135	male	middle_adult	3
GSE19069	GSM472136	male	old_adult	3
GSE19069	GSM472137	male	older_adult	3
GSE19069	GSM472139	male	older_adult	3
GSE19069	GSM472141	male	old_adult	3
GSE19069	GSM472142	male	older_adult	3
GSE19069	GSM472143	male	middle_adult	3
GSE19069	GSM472145	male	adult	3
GSE19069	GSM472146	male	older_adult	3
GSE19069	GSM472147	male	older_adult	3
GSE19069	GSM472148	male	middle_adult	3
GSE19069	GSM472149	male	older_adult	3
GSE19069	GSM472150	male	middle_adult	3
GSE19069	GSM472151	male	older_adult	3
GSE19069	GSM472158	male	older_adult	3
GSE19069	GSM472159	male	middle_adult	3
GSE19069	GSM472161	male	old_adult	3
GSE19314	GSM479917	male	young_adult	4
GSE19314	GSM479918	male	adult	4
GSE19314	GSM479923	male	middle_adult	4
GSE19314	GSM479929	male	middle_adult	4
GSE19314	GSM479931	male	adult	4
GSE19314	GSM479933	male	older_adult	4
GSE19314	GSM479939	male	adult	4
GSE19314	GSM479940	male	middle_adult	4
GSE19314	GSM479942	male	middle_adult	4
GSE19314	GSM479944	male	young_adult	4
GSE19314	GSM479946	male	older_adult	4
GSE19314	GSM479948	male	middle_adult	4
GSE19314	GSM479950	male	older_adult	4
GSE19314	GSM479951	male	young_adult	4
GSE19314	GSM479956	male	adult	4
GSE19314	GSM479958	male	adult	4
GSE19314	GSM479959	male	adult	4
GSE19314	GSM479960	male	middle_adult	4
GSE19314	GSM479961	male	adult	4
GSE19314	GSM479971	male	middle_adult	4
GSE19314	GSM479972	male	middle_adult	4
GSE19314	GSM479974	male	older_adult	4
GSE19314	GSM479979	male	older_adult	4
GSE19314	GSM479980	male	middle_adult	4
GSE19314	GSM479981	male	middle_adult	4
GSE19475	GSM485251	male	infant	3
GSE19475	GSM485253	male	infant	3
GSE19475	GSM485256	male	infant	3
GSE19475	GSM485260	male	infant	3
GSE19475	GSM485264	male	infant	3
GSE19475	GSM485266	male	infant	3
GSE19475	GSM485268	male	infant	3
GSE19475	GSM485273	male	infant	3
GSE19475	GSM485276	male	infant	3
GSE19475	GSM485278	male	infant	3
GSE19475	GSM485279	male	infant	3
GSE19475	GSM485282	male	infant	3
GSE19475	GSM485285	male	infant	3
GSE19475	GSM485291	male	infant	3
GSE19475	GSM485297	male	infant	3
GSE19475	GSM485298	male	infant	3
GSE19475	GSM485299	male	infant	3
GSE19475	GSM485304	male	infant	3
GSE19475	GSM485308	male	infant	3
GSE19475	GSM485311	male	infant	3
GSE19475	GSM485314	male	infant	3
GSE19475	GSM485316	male	infant	3
GSE19475	GSM485317	male	infant	3
GSE19475	GSM485319	male	infant	3
GSE19475	GSM485320	male	infant	3
GSE21545	GSM892519	male	old_adult	1
GSE21545	GSM892520	male	elderly	1
GSE21545	GSM892521	male	old_adult	1
GSE21545	GSM892522	male	elderly	1
GSE21545	GSM892523	male	middle_adult	1
GSE21545	GSM892524	male	old_adult	1
GSE21545	GSM892526	male	old_adult	1
GSE21545	GSM892528	male	older_adult	1
GSE21545	GSM892529	male	older_adult	1
GSE21545	GSM892531	male	middle_adult	1
GSE21545	GSM892532	male	old_adult	1
GSE21545	GSM892535	male	old_adult	1
GSE21545	GSM892536	male	older_adult	1
GSE21545	GSM892537	male	elderly	1
GSE21545	GSM892540	male	older_adult	1
GSE21545	GSM892541	male	old_adult	1
GSE21545	GSM892543	male	old_adult	1
GSE21545	GSM892545	male	elderly	1
GSE21545	GSM892546	male	middle_adult	1
GSE21545	GSM892547	male	older_adult	1
GSE21545	GSM892548	male	older_adult	1
GSE21545	GSM892549	male	older_adult	1
GSE21545	GSM892552	male	elderly	1
GSE21545	GSM892554	male	older_adult	1
GSE21545	GSM892555	male	older_adult	1
GSE21545	GSM892556	male	older_adult	1
GSE21545	GSM892557	male	older_adult	1
GSE21545	GSM892558	male	older_adult	1
GSE21545	GSM892559	male	old_adult	1
GSE21545	GSM892560	male	middle_adult	1
GSE21545	GSM892561	male	middle_adult	1
GSE21545	GSM892562	male	older_adult	1
GSE21545	GSM892563	male	old_adult	1
GSE21545	GSM892564	male	middle_adult	1
GSE21545	GSM892567	male	old_adult	1
GSE21545	GSM892568	male	old_adult	1
GSE21545	GSM892570	male	middle_adult	1
GSE21545	GSM892571	male	old_adult	1
GSE21545	GSM892573	male	middle_adult	1
GSE21545	GSM892574	male	old_adult	1
GSE21545	GSM892575	male	middle_adult	1
GSE21545	GSM892577	male	middle_adult	1
GSE21545	GSM892578	male	old_adult	1
GSE21545	GSM892579	male	older_adult	1
GSE21545	GSM892580	male	middle_adult	1
GSE21545	GSM892581	male	old_adult	1
GSE21545	GSM892582	male	old_adult	1
GSE21545	GSM892583	male	old_adult	1
GSE21545	GSM892585	male	older_adult	1
GSE21545	GSM892588	male	older_adult	1
GSE21545	GSM892589	male	elderly	1
GSE21545	GSM892590	male	older_adult	1
GSE21545	GSM892591	male	old_adult	1
GSE21545	GSM892593	male	middle_adult	1
GSE21545	GSM892594	male	old_adult	1
GSE21545	GSM892595	male	old_adult	1
GSE21545	GSM892597	male	older_adult	1
GSE21545	GSM892598	male	elderly	1
GSE21545	GSM892599	male	older_adult	1
GSE21545	GSM892600	male	older_adult	1
GSE21545	GSM892601	male	older_adult	1
GSE21545	GSM892602	male	old_adult	1
GSE21545	GSM892603	male	middle_adult	1
GSE21545	GSM892604	male	old_adult	1
GSE21545	GSM892607	male	elderly	1
GSE21545	GSM892609	male	elderly	1
GSE21545	GSM892610	male	elderly	1
GSE21545	GSM892611	male	middle_adult	1
GSE21545	GSM892612	male	older_adult	1
GSE21545	GSM892613	male	elderly	1
GSE21545	GSM892614	male	old_adult	1
GSE21589	GSM538932	male	adult	4
GSE21589	GSM538933	male	adult	4
GSE21589	GSM538934	male	young_adult	4
GSE21589	GSM538935	male	young_adult	4
GSE21589	GSM538936	male	middle_adult	4
GSE21589	GSM538937	male	middle_adult	4
GSE21589	GSM538938	male	young_adult	4
GSE21589	GSM538939	male	young_adult	4
GSE21589	GSM538940	male	young_adult	4
GSE21589	GSM538941	male	young_adult	4
GSE21589	GSM538942	male	adult	4
GSE21589	GSM538943	male	middle_adult	4
GSE21589	GSM538944	male	middle_adult	4
GSE21589	GSM538945	male	young_adult	4
GSE21589	GSM538946	male	young_adult	4
GSE21589	GSM538947	male	adult	4
GSE21589	GSM538948	male	young_adult	4
GSE21589	GSM538949	male	young_adult	4
GSE21589	GSM538950	male	young_adult	4
GSE21589	GSM538951	male	young_adult	4
GSE21589	GSM538952	male	young_adult	4
GSE21589	GSM538953	male	young_adult	4
GSE21589	GSM538954	male	young_adult	4
GSE21589	GSM538955	male	young_adult	4
GSE21589	GSM538956	male	middle_adult	4
GSE21589	GSM538957	male	middle_adult	4
GSE21589	GSM538958	male	older_adult	4
GSE21589	GSM538959	male	older_adult	4
GSE21589	GSM538960	male	adult	4
GSE21589	GSM538961	male	adult	4
GSE21589	GSM538962	male	adult	4
GSE21589	GSM538963	male	adult	4
GSE21589	GSM538964	male	young_adult	4
GSE21589	GSM538965	male	young_adult	4
GSE21589	GSM538966	male	middle_adult	4
GSE21589	GSM538967	male	middle_adult	4
GSE21589	GSM538968	male	adult	4
GSE21589	GSM538969	male	adult	4
GSE21589	GSM538972	male	adult	4
GSE21589	GSM538973	male	adult	4
GSE22255	GSM554024	male	older_adult	4
GSE22255	GSM554025	male	old_adult	4
GSE22255	GSM554026	male	older_adult	4
GSE22255	GSM554027	male	older_adult	4
GSE22255	GSM554028	male	older_adult	4
GSE22255	GSM554030	male	middle_adult	4
GSE22255	GSM554031	male	middle_adult	4
GSE22255	GSM554032	male	middle_adult	4
GSE22255	GSM554033	male	middle_adult	4
GSE22255	GSM554044	male	older_adult	4
GSE22255	GSM554045	male	old_adult	4
GSE22255	GSM554046	male	old_adult	4
GSE22255	GSM554047	male	older_adult	4
GSE22255	GSM554048	male	old_adult	4
GSE22255	GSM554049	male	middle_adult	4
GSE22255	GSM554050	male	middle_adult	4
GSE22255	GSM554051	male	middle_adult	4
GSE22255	GSM554052	male	middle_adult	4
GSE22255	GSM554053	male	middle_adult	4
GSE22868	GSM565095	male	young_child	4
GSE22868	GSM565097	male	young_child	4
GSE22868	GSM565101	male	young_child	4
GSE23293	GSM571720	male	adult	4
GSE23293	GSM571721	male	older_adult	4
GSE23293	GSM571722	male	middle_adult	4
GSE23293	GSM571723	male	older_adult	4
GSE23293	GSM571724	male	middle_adult	4
GSE23293	GSM571725	male	adult	4
GSE23293	GSM571726	male	old_adult	4
GSE23293	GSM571727	male	old_adult	4
GSE23293	GSM571729	male	older_adult	4
GSE23293	GSM571730	male	middle_adult	4
GSE23293	GSM571731	male	adult	4
GSE23293	GSM571732	male	middle_adult	4
GSE23293	GSM571733	male	middle_adult	4
GSE23293	GSM571734	male	adult	4
GSE23293	GSM571737	male	middle_adult	4
GSE23293	GSM571739	male	older_adult	4
GSE23293	GSM571742	male	adult	4
GSE23293	GSM571743	male	middle_adult	4
GSE23293	GSM571745	male	older_adult	4
GSE23293	GSM571758	male	middle_adult	4
GSE23293	GSM571759	male	older_adult	4
GSE25414	GSM624035	male	old_adult	4
GSE25414	GSM624036	male	old_adult	4
GSE25414	GSM624037	male	old_adult	4
GSE25414	GSM624040	male	old_adult	4
GSE25414	GSM624042	male	old_adult	4
GSE25414	GSM624044	male	older_adult	4
GSE25414	GSM624045	male	old_adult	4
GSE25507	GSM627071	male	young_child	2
GSE25507	GSM627072	male	young_child	2
GSE25507	GSM627073	male	young_child	2
GSE25507	GSM627074	male	young_child	2
GSE25507	GSM627075	male	young_child	2
GSE25507	GSM627076	male	young_child	2
GSE25507	GSM627077	male	young_child	2
GSE25507	GSM627078	male	child	2
GSE25507	GSM627079	male	young_child	2
GSE25507	GSM627080	male	young_child	2
GSE25507	GSM627081	male	young_child	2
GSE25507	GSM627082	male	young_child	2
GSE25507	GSM627084	male	child	2
GSE25507	GSM627085	male	young_child	2
GSE25507	GSM627086	male	young_child	2
GSE25507	GSM627087	male	child	2
GSE25507	GSM627089	male	child	2
GSE25507	GSM627090	male	young_child	2
GSE25507	GSM627091	male	young_child	2
GSE25507	GSM627092	male	child	2
GSE25507	GSM627093	male	child	2
GSE25507	GSM627094	male	child	2
GSE25507	GSM627095	male	child	2
GSE25507	GSM627096	male	child	2
GSE25507	GSM627097	male	young_child	2
GSE25507	GSM627098	male	child	2
GSE25507	GSM627099	male	child	2
GSE25507	GSM627100	male	young_child	2
GSE25507	GSM627101	male	young_child	2
GSE25507	GSM627102	male	young_child	2
GSE25507	GSM627103	male	child	2
GSE25507	GSM627105	male	young_child	2
GSE25507	GSM627106	male	young_child	2
GSE25507	GSM627107	male	young_child	2
GSE25507	GSM627108	male	young_child	2
GSE25507	GSM627109	male	child	2
GSE25507	GSM627110	male	child	2
GSE25507	GSM627111	male	child	2
GSE25507	GSM627112	male	child	2
GSE25507	GSM627113	male	child	2
GSE25507	GSM627114	male	young_child	2
GSE25507	GSM627115	male	child	2
GSE25507	GSM627116	male	child	2
GSE25507	GSM627117	male	child	2
GSE25507	GSM627118	male	child	2
GSE25507	GSM627119	male	child	2
GSE25507	GSM627120	male	child	2
GSE25507	GSM627121	male	child	2
GSE25507	GSM627122	male	child	2
GSE25507	GSM627123	male	child	2
GSE25507	GSM627124	male	child	2
GSE25507	GSM627125	male	young_child	2
GSE25507	GSM627126	male	child	2
GSE25507	GSM627127	male	child	2
GSE25507	GSM627128	male	child	2
GSE25507	GSM627130	male	young_child	2
GSE25507	GSM627132	male	young_child	2
GSE25507	GSM627133	male	young_child	2
GSE25507	GSM627134	male	child	2
GSE25507	GSM627135	male	child	2
GSE25507	GSM627138	male	young_child	2
GSE25507	GSM627140	male	young_child	2
GSE25507	GSM627141	male	young_child	2
GSE25507	GSM627142	male	young_child	2
GSE25507	GSM627143	male	young_child	2
GSE25507	GSM627144	male	young_child	2
GSE25507	GSM627145	male	child	2
GSE25507	GSM627146	male	young_child	2
GSE25507	GSM627147	male	young_child	2
GSE25507	GSM627148	male	child	2
GSE25507	GSM627149	male	young_child	2
GSE25507	GSM627150	male	young_child	2
GSE25507	GSM627151	male	young_child	2
GSE25507	GSM627152	male	young_child	2
GSE25507	GSM627153	male	young_child	2
GSE25507	GSM627154	male	young_child	2
GSE25507	GSM627155	male	young_child	2
GSE25507	GSM627156	male	young_child	2
GSE25507	GSM627157	male	young_child	2
GSE25507	GSM627158	male	young_child	2
GSE25507	GSM627159	male	young_child	2
GSE25507	GSM627160	male	young_child	2
GSE25507	GSM627161	male	young_child	2
GSE25507	GSM627162	male	young_child	2
GSE25507	GSM627164	male	young_child	2
GSE25507	GSM627165	male	young_child	2
GSE25507	GSM627166	male	young_child	2
GSE25507	GSM627167	male	young_child	2
GSE25507	GSM627168	male	young_child	2
GSE25507	GSM627169	male	young_child	2
GSE25507	GSM627170	male	young_child	2
GSE25507	GSM627172	male	young_child	2
GSE25507	GSM627173	male	young_child	2
GSE25507	GSM627174	male	young_child	2
GSE25507	GSM627175	male	young_child	2
GSE25507	GSM627176	male	young_child	2
GSE25507	GSM627177	male	young_child	2
GSE25507	GSM627178	male	young_child	2
GSE25507	GSM627179	male	adolescent	2
GSE25507	GSM627180	male	child	2
GSE25507	GSM627181	male	young_child	2
GSE25507	GSM627182	male	young_child	2
GSE25507	GSM627183	male	young_child	2
GSE25507	GSM627184	male	young_child	2
GSE25507	GSM627185	male	young_child	2
GSE25507	GSM627186	male	young_child	2
GSE25507	GSM627187	male	young_child	2
GSE25507	GSM627188	male	young_child	2
GSE25507	GSM627189	male	young_child	2
GSE25507	GSM627190	male	young_child	2
GSE25507	GSM627191	male	young_child	2
GSE25507	GSM627192	male	young_child	2
GSE25507	GSM627193	male	young_child	2
GSE25507	GSM627194	male	young_child	2
GSE25507	GSM627195	male	young_child	2
GSE25507	GSM627196	male	young_child	2
GSE25507	GSM627197	male	young_child	2
GSE25507	GSM627198	male	young_child	2
GSE25507	GSM627199	male	young_child	2
GSE25507	GSM627200	male	young_child	2
GSE25507	GSM627201	male	young_child	2
GSE25507	GSM627202	male	young_child	2
GSE25507	GSM627203	male	young_child	2
GSE25507	GSM627204	male	young_child	2
GSE25507	GSM627205	male	young_child	2
GSE25507	GSM627206	male	young_child	2
GSE25507	GSM627207	male	infant	2
GSE25507	GSM627208	male	young_child	2
GSE25507	GSM627209	male	young_child	2
GSE25507	GSM627210	male	infant	2
GSE25507	GSM627212	male	young_child	2
GSE25507	GSM627213	male	child	2
GSE25507	GSM627214	male	young_child	2
GSE25507	GSM627216	male	young_child	2
GSE25861	GSM634971	male	young_adult	4
GSE25861	GSM634972	male	adult	4
GSE25861	GSM634973	male	young_adult	4
GSE25861	GSM634975	male	young_adult	4
GSE25861	GSM634976	male	adult	4
GSE25861	GSM634977	male	young_adult	4
GSE25861	GSM634978	male	young_adult	4
GSE25861	GSM634979	male	young_adult	4
GSE26378	GSM647527	male	infant	1
GSE26378	GSM647528	male	infant	1
GSE26378	GSM647531	male	infant	1
GSE26378	GSM647536	male	infant	1
GSE26378	GSM647537	male	infant	1
GSE26378	GSM647539	male	child	1
GSE26378	GSM647540	male	infant	1
GSE26378	GSM647541	male	infant	1
GSE26378	GSM647542	male	child	1
GSE26378	GSM647543	male	child	1
GSE26378	GSM647545	male	infant	1
GSE26378	GSM647546	male	infant	1
GSE26378	GSM647547	male	infant	1
GSE26378	GSM647548	male	young_child	1
GSE26378	GSM647549	male	infant	1
GSE26378	GSM647550	male	infant	1
GSE26378	GSM647551	male	young_child	1
GSE26378	GSM647552	male	infant	1
GSE26378	GSM647553	male	infant	1
GSE26378	GSM647554	male	young_child	1
GSE26378	GSM647555	male	young_child	1
GSE26378	GSM647556	male	young_child	1
GSE26378	GSM647557	male	infant	1
GSE26378	GSM647558	male	young_child	1
GSE26378	GSM647559	male	child	1
GSE26378	GSM647560	male	infant	1
GSE26378	GSM647562	male	child	1
GSE26378	GSM647565	male	infant	1
GSE26378	GSM647566	male	child	1
GSE26378	GSM647568	male	infant	1
GSE26378	GSM647570	male	infant	1
GSE26378	GSM647571	male	young_child	1
GSE26378	GSM647574	male	infant	1
GSE26378	GSM647577	male	infant	1
GSE26378	GSM647578	male	young_child	1
GSE26378	GSM647580	male	infant	1
GSE26378	GSM647581	male	young_child	1
GSE26378	GSM647583	male	infant	1
GSE26378	GSM647584	male	young_child	1
GSE26378	GSM647586	male	child	1
GSE26378	GSM647589	male	young_child	1
GSE26378	GSM647590	male	young_child	1
GSE26378	GSM647591	male	young_child	1
GSE26378	GSM647592	male	infant	1
GSE26378	GSM647593	male	infant	1
GSE26378	GSM647594	male	young_child	1
GSE26378	GSM647595	male	infant	1
GSE26378	GSM647596	male	young_child	1
GSE26378	GSM647597	male	infant	1
GSE26378	GSM647598	male	infant	1
GSE26378	GSM647599	male	young_child	1
GSE26378	GSM647602	male	child	1
GSE26378	GSM647607	male	young_child	1
GSE26378	GSM647608	male	young_child	1
GSE26378	GSM647609	male	child	1
GSE26378	GSM647610	male	infant	1
GSE26378	GSM647611	male	young_child	1
GSE26378	GSM647612	male	young_child	1
GSE26378	GSM647614	male	young_child	1
GSE26378	GSM647615	male	infant	1
GSE26378	GSM647616	male	infant	1
GSE26378	GSM647617	male	infant	1
GSE26378	GSM647619	male	infant	1
GSE26378	GSM647621	male	infant	1
GSE26378	GSM647622	male	young_child	1
GSE26378	GSM647626	male	infant	1
GSE26378	GSM647628	male	child	1
GSE26440	GSM648590	male	child	2
GSE26440	GSM648591	male	young_child	2
GSE26440	GSM648597	male	infant	2
GSE26440	GSM648598	male	young_child	2
GSE26440	GSM648599	male	child	2
GSE26440	GSM648604	male	young_child	2
GSE26440	GSM648605	male	infant	2
GSE26440	GSM648607	male	young_child	2
GSE26440	GSM648610	male	young_child	2
GSE26440	GSM648611	male	young_child	2
GSE26440	GSM648614	male	young_child	2
GSE26440	GSM648615	male	young_child	2
GSE26440	GSM648618	male	infant	2
GSE26440	GSM648619	male	infant	2
GSE26440	GSM648623	male	infant	2
GSE26440	GSM648625	male	young_child	2
GSE26440	GSM648629	male	young_child	2
GSE26440	GSM648631	male	infant	2
GSE26440	GSM648632	male	young_child	2
GSE26440	GSM648633	male	young_child	2
GSE26440	GSM648635	male	infant	2
GSE26440	GSM648636	male	infant	2
GSE26440	GSM648639	male	young_child	2
GSE26440	GSM648640	male	young_child	2
GSE26440	GSM648643	male	young_child	2
GSE26440	GSM648644	male	child	2
GSE26440	GSM648647	male	infant	2
GSE26440	GSM648650	male	young_child	2
GSE26440	GSM648652	male	child	2
GSE26440	GSM648654	male	infant	2
GSE26440	GSM648656	male	young_child	2
GSE26440	GSM648657	male	young_child	2
GSE26440	GSM648658	male	child	2
GSE26440	GSM648660	male	young_child	2
GSE26440	GSM648665	male	young_child	2
GSE26440	GSM648666	male	child	2
GSE26440	GSM648667	male	infant	2
GSE26440	GSM648668	male	young_child	2
GSE26440	GSM648669	male	infant	2
GSE26440	GSM648670	male	infant	2
GSE26440	GSM648671	male	infant	2
GSE26440	GSM648677	male	child	2
GSE26440	GSM648678	male	infant	2
GSE26440	GSM648679	male	infant	2
GSE26440	GSM648681	male	infant	2
GSE26440	GSM648682	male	infant	2
GSE26440	GSM648686	male	infant	2
GSE26440	GSM648687	male	young_child	2
GSE26440	GSM648691	male	infant	2
GSE26440	GSM648692	male	young_child	2
GSE26440	GSM648695	male	infant	2
GSE26440	GSM648696	male	young_child	2
GSE26440	GSM648698	male	infant	2
GSE26440	GSM648704	male	infant	2
GSE26440	GSM648705	male	child	2
GSE26440	GSM648707	male	infant	2
GSE26440	GSM648709	male	child	2
GSE26440	GSM648712	male	infant	2
GSE26440	GSM648715	male	young_child	2
GSE26440	GSM648716	male	infant	2
GSE26440	GSM648717	male	infant	2
GSE26440	GSM648718	male	young_child	2
GSE26440	GSM648719	male	child	2
GSE2677	GSM51699	male	adolescent	4
GSE2677	GSM51700	male	adolescent	4
GSE2677	GSM51704	male	young_child	4
GSE2842	GSM60535	male	old_adult	4
GSE2842	GSM60536	male	old_adult	4
GSE2842	GSM60537	male	old_adult	4
GSE2842	GSM60588	male	young_adult	4
GSE2842	GSM60589	male	young_adult	4
GSE2842	GSM60590	male	young_adult	4
GSE2842	GSM60591	male	middle_adult	4
GSE2842	GSM60592	male	middle_adult	4
GSE2842	GSM60593	male	middle_adult	4
GSE28805	GSM713347	male	young_child	4
GSE28842	GSM714219	male	middle_adult	3
GSE28842	GSM714220	male	older_adult	3
GSE28842	GSM714222	male	young_adult	3
GSE28842	GSM714223	male	middle_adult	3
GSE28842	GSM714225	male	older_adult	3
GSE28842	GSM714227	male	young_adult	3
GSE28842	GSM714228	male	old_adult	3
GSE28842	GSM714229	male	middle_adult	3
GSE28842	GSM714230	male	middle_adult	3
GSE28842	GSM714231	male	middle_adult	3
GSE28842	GSM714232	male	older_adult	3
GSE28842	GSM714233	male	middle_adult	3
GSE28842	GSM714234	male	older_adult	3
GSE28842	GSM714236	male	middle_adult	3
GSE28842	GSM714237	male	older_adult	3
GSE28842	GSM714238	male	middle_adult	3
GSE28842	GSM714239	male	older_adult	3
GSE28842	GSM714240	male	older_adult	3
GSE28842	GSM714242	male	middle_adult	3
GSE28842	GSM714243	male	adult	3
GSE28842	GSM714244	male	middle_adult	3
GSE28842	GSM714245	male	older_adult	3
GSE28842	GSM714247	male	middle_adult	3
GSE28842	GSM714248	male	middle_adult	3
GSE28842	GSM714249	male	young_adult	3
GSE28842	GSM714251	male	adult	3
GSE28842	GSM714254	male	middle_adult	3
GSE28842	GSM714256	male	middle_adult	3
GSE28842	GSM714257	male	older_adult	3
GSE28842	GSM714260	male	older_adult	3
GSE28842	GSM714261	male	middle_adult	3
GSE28842	GSM714262	male	middle_adult	3
GSE28842	GSM714263	male	middle_adult	3
GSE28842	GSM714266	male	adult	3
GSE28842	GSM714267	male	older_adult	3
GSE28842	GSM714268	male	middle_adult	3
GSE28842	GSM714269	male	middle_adult	3
GSE28842	GSM714270	male	middle_adult	3
GSE28842	GSM714273	male	young_adult	3
GSE28842	GSM714274	male	older_adult	3
GSE28842	GSM714277	male	adult	3
GSE28842	GSM714278	male	young_adult	3
GSE28842	GSM714279	male	middle_adult	3
GSE28842	GSM714280	male	middle_adult	3
GSE28842	GSM714282	male	young_adult	3
GSE28842	GSM714284	male	older_adult	3
GSE28842	GSM714285	male	older_adult	3
GSE28842	GSM714286	male	old_adult	3
GSE28842	GSM714287	male	middle_adult	3
GSE28842	GSM714288	male	older_adult	3
GSE28842	GSM714289	male	middle_adult	3
GSE29111	GSM720972	male	middle_adult	3
GSE29111	GSM720974	male	older_adult	3
GSE29111	GSM720975	male	middle_adult	3
GSE29111	GSM720977	male	middle_adult	3
GSE29111	GSM720978	male	older_adult	3
GSE29111	GSM720979	male	older_adult	3
GSE29111	GSM720980	male	middle_adult	3
GSE29111	GSM720981	male	adult	3
GSE29111	GSM720983	male	adult	3
GSE29111	GSM720984	male	middle_adult	3
GSE29111	GSM720985	male	older_adult	3
GSE29111	GSM720986	male	older_adult	3
GSE29111	GSM720987	male	middle_adult	3
GSE29111	GSM720988	male	middle_adult	3
GSE29111	GSM720989	male	adult	3
GSE29111	GSM720990	male	middle_adult	3
GSE29111	GSM720992	male	older_adult	3
GSE29111	GSM720993	male	middle_adult	3
GSE29111	GSM720995	male	middle_adult	3
GSE29111	GSM720996	male	older_adult	3
GSE29111	GSM720997	male	older_adult	3
GSE29111	GSM720998	male	middle_adult	3
GSE29111	GSM720999	male	adult	3
GSE29111	GSM721001	male	adult	3
GSE29111	GSM721002	male	middle_adult	3
GSE29111	GSM721003	male	older_adult	3
GSE29111	GSM721004	male	older_adult	3
GSE29111	GSM721005	male	middle_adult	3
GSE29111	GSM721006	male	middle_adult	3
GSE29111	GSM721007	male	adult	3
GSE29111	GSM721008	male	older_adult	3
GSE29111	GSM721009	male	old_adult	3
GSE29111	GSM721010	male	older_adult	3
GSE29111	GSM721012	male	older_adult	3
GSE29111	GSM721013	male	middle_adult	3
GSE29111	GSM721014	male	old_adult	3
GSE29111	GSM721016	male	older_adult	3
GSE29111	GSM721017	male	old_adult	3
GSE29111	GSM721018	male	older_adult	3
GSE29111	GSM721020	male	older_adult	3
GSE29111	GSM721021	male	middle_adult	3
GSE29111	GSM721022	male	old_adult	3
GSE29265	GSM723329	male	adult	4
GSE29265	GSM723331	male	adult	4
GSE29265	GSM723333	male	young_adult	4
GSE29265	GSM723337	male	young_adult	4
GSE29265	GSM723339	male	adult	4
GSE29265	GSM723341	male	adult	4
GSE29265	GSM723343	male	young_adult	4
GSE29265	GSM723347	male	young_adult	4
GSE29265	GSM723353	male	young_adult	4
GSE29265	GSM723354	male	young_adult	4
GSE29265	GSM723355	male	young_adult	4
GSE29265	GSM723356	male	young_adult	4
GSE29265	GSM723359	male	young_adult	4
GSE29265	GSM723360	male	young_adult	4
GSE29265	GSM723363	male	adolescent	4
GSE29265	GSM723364	male	adolescent	4
GSE30195	GSM747424	male	older_adult	4
GSE30195	GSM747427	male	young_adult	4
GSE30195	GSM747428	male	middle_adult	4
GSE30195	GSM747430	male	middle_adult	4
GSE30195	GSM747431	male	middle_adult	4
GSE30195	GSM747434	male	young_adult	4
GSE30195	GSM747435	male	middle_adult	4
GSE30195	GSM747436	male	old_adult	4
GSE30195	GSM747437	male	middle_adult	4
GSE30195	GSM747438	male	old_adult	4
GSE31773	GSM788300	male	adult	4
GSE31773	GSM788303	male	adult	4
GSE31773	GSM788306	male	middle_adult	4
GSE31773	GSM788307	male	young_adult	4
GSE31773	GSM788310	male	middle_adult	4
GSE31773	GSM788313	male	young_adult	4
GSE31773	GSM788320	male	adult	4
GSE31773	GSM788328	male	middle_adult	4
GSE31773	GSM788331	male	adult	4
GSE31773	GSM788334	male	middle_adult	4
GSE31773	GSM788335	male	young_adult	4
GSE31773	GSM788338	male	middle_adult	4
GSE32962	GSM816394	male	infant	4
GSE32962	GSM816395	male	infant	4
GSE32962	GSM816397	male	infant	4
GSE32962	GSM816400	male	infant	4
GSE32962	GSM816404	male	infant	4
GSE32962	GSM816406	male	infant	4
GSE32962	GSM816409	male	infant	4
GSE32962	GSM816414	male	infant	4
GSE32962	GSM816416	male	infant	4
GSE32962	GSM816420	male	infant	4
GSE32962	GSM816422	male	infant	4
GSE32962	GSM816424	male	infant	4
GSE32962	GSM816427	male	infant	4
GSE32962	GSM816428	male	infant	4
GSE32962	GSM816430	male	infant	4
GSE32962	GSM816431	male	infant	4
GSE32962	GSM816435	male	infant	4
GSE33846	GSM837746	male	middle_adult	4
GSE33846	GSM837747	male	young_adult	4
GSE34407	GSM848717	male	middle_adult	4
GSE34407	GSM848718	male	middle_adult	4
GSE34407	GSM848721	male	young_adult	4
GSE34407	GSM848722	male	young_adult	4
GSE34407	GSM848723	male	adult	4
GSE34407	GSM848724	male	adult	4
GSE35571	GSM870903	male	child	1
GSE35571	GSM870904	male	child	1
GSE35571	GSM870907	male	adolescent	1
GSE35571	GSM870908	male	adolescent	1
GSE35571	GSM870909	male	child	1
GSE35571	GSM870911	male	adolescent	1
GSE35571	GSM870912	male	adolescent	1
GSE35571	GSM870915	male	child	1
GSE35571	GSM870916	male	adolescent	1
GSE35571	GSM870917	male	child	1
GSE35571	GSM870918	male	adolescent	1
GSE35571	GSM870919	male	child	1
GSE35571	GSM870921	male	adolescent	1
GSE35571	GSM870922	male	adolescent	1
GSE35571	GSM870926	male	child	1
GSE35571	GSM870930	male	child	1
GSE35571	GSM870932	male	child	1
GSE35571	GSM870934	male	child	1
GSE35571	GSM870935	male	child	1
