geneId	diseaseName
51750	Familial Idiopathic Pulmonary Fibrosis
51752	Behcet Syndrome
51752	Hypertensive disease
51752	Liver Cirrhosis, Experimental
51752	Pustulosis of Palms and Soles
51752	Psoriasis
51752	Ankylosing spondylitis
51755	Ovarian Carcinoma
51755	Prostatic Neoplasms
51755	Malignant neoplasm of prostate
51755	Neoplasm of uncertain or unknown behavior of ovary
51755	ovarian neoplasm
51755	Malignant neoplasm of ovary
51755	Adenocarcinoma of large intestine
51761	Dysequilibrium syndrome
51761	Intellectual Disability
51761	CEREBELLAR ATAXIA, MENTAL RETARDATION, AND DYSEQUILIBRIUM SYNDROME 4
51761	Cerebellar Ataxia, Mental Retardation, And Dysequilibrium Syndrome 1
51762	Liver Cirrhosis, Experimental
51763	Malignant neoplasm of breast
51763	Marinesco-Sjogren syndrome
51763	MUSCULAR DYSTROPHY, CONGENITAL, WITH CATARACTS AND INTELLECTUAL DISABILITY
51765	Gastric Adenocarcinoma
51776	Congenital Fiber Type Disproportion
51776	SPLIT-FOOT MALFORMATION WITH MESOAXIAL POLYDACTYLY
51776	MYOPATHY, CENTRONUCLEAR, 6, WITH FIBER-TYPE DISPROPORTION
51778	Hypertrophic Cardiomyopathy
51778	Cardiomyopathies
51778	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 16
51780	Dwarfism
51780	Seizures
51780	Abnormal behavior
51780	Toxic effect of heavy metal
51780	Short stature
51780	Global developmental delay
51780	Short Stature, CTCAE
51780	Intellectual Disability
51804	Malignant neoplasm of breast
51807	Atrial Fibrillation
51807	Bipolar Disorder
51807	Seizures
51807	Paroxysmal atrial fibrillation
51807	Persistent atrial fibrillation
51807	Polymicrogyria With Optic Nerve Hypoplasia
51807	familial atrial fibrillation
51816	Polyarteritis Nodosa
51816	Evans syndrome
51816	Sneddon Syndrome
51816	Combined immunodeficiency
51816	Anemia, Diamond-Blackfan
51816	Diamond-Blackfan Anemia 1
51816	Aase Smith syndrome 2
51816	Autoinflammatory disorder
51816	POLYARTERITIS NODOSA, CHILDHOOD-ONSET
53335	Apraxias
53335	Malignant neoplasm of breast
53335	Adenoid Cystic Carcinoma
53335	Language Delay
53335	Language Development Disorders
53335	Polycystic Ovary Syndrome
53335	Salivary Gland Neoplasms
53335	Schizophrenia
53335	Malignant neoplasm of salivary gland
53335	Ideational Apraxia
53335	Apraxia, Motor
53335	Dressing Apraxia
53335	Speech Delay
53335	Apraxia of Phonation
53335	Apraxia, Verbal
53335	Apraxia, Gestural
53335	Apraxia, Oral
53335	Semantic-Pragmatic Disorder
53335	Apraxia, Developmental Verbal
53335	Apraxia, Facial-Oral
53335	Auditory Processing Disorder, Central
53335	Sclerocystic Ovaries
53335	Apraxia, Articulatory
53335	Intellectual Disability
53335	INTELLECTUAL DEVELOPMENTAL DISORDER WITH PERSISTENCE OF FETAL HEMOGLOBIN
53339	Delayed Emergence from Anesthesia
53339	Postoperative Residual Curarization
53345	Liver Cirrhosis, Alcoholic
53345	Myocardial Infarction
53345	Non-alcoholic Fatty Liver Disease
53345	Nonalcoholic Steatohepatitis
53346	Liver Cirrhosis, Experimental
53347	Cholangitis, Sclerosing
53347	Primary sclerosing cholangitis
53353	Renal Cell Carcinoma
53353	melanoma
53353	Prostatic Neoplasms
53353	Conventional (Clear Cell) Renal Cell Carcinoma
53353	Malignant neoplasm of prostate
53353	Chromophobe Renal Cell Carcinoma
53353	Sarcomatoid Renal Cell Carcinoma
53353	Collecting Duct Carcinoma of the Kidney
53353	Papillary Renal Cell Carcinoma
53373	Oligospermia
53405	DEAFNESS, AUTOSOMAL RECESSIVE (disorder)
53405	DEAFNESS, AUTOSOMAL RECESSIVE 103
53615	Autistic Disorder
53616	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 61
53630	Hypercarotenemia And Vitamin A Deficiency, Autosomal Dominant
53630	CAROTENOIDS, PLASMA LEVEL OF, QUANTITATIVE TRAIT LOCUS 1
53632	Carbohydrate Metabolism, Inborn Errors
53632	Lipid Metabolism, Inborn Errors
53635	Malignant neoplasm of stomach
53635	Stomach Neoplasms
53635	Disease Exacerbation
53635	Hereditary Diffuse Gastric Cancer
53637	Alloxan Diabetes
53637	Diabetes Mellitus, Experimental
53637	Systemic Scleroderma
53637	Streptozotocin Diabetes
53826	Leukemia, Myelocytic, Acute
53826	Liver Cirrhosis, Experimental
53826	Acute Myeloid Leukemia, M1
53826	Schizophrenia
53826	Acute Myeloid Leukemia (AML-M2)
53827	Liver Cirrhosis, Experimental
53832	Spontaneous abortion
53832	Abortion, Tubal
53832	Early Pregnancy Loss
53832	Miscarriage
53834	Congenital diaphragmatic hernia
53834	Congenital hernia of foramen of Morgagni
53834	Congenital hernia of foramen of Bochdalek
53834	Pitt-Rogers-Danks Syndrome
53834	Wolf-Hirschhorn Syndrome
53836	Colorectal Carcinoma
53904	Conventional (Clear Cell) Renal Cell Carcinoma
53904	Ovarian Mucinous Adenocarcinoma
53904	Ovarian Serous Adenocarcinoma
53904	hearing impairment
53904	Deafness, Autosomal Recessive 30
53904	Nonsyndromic Deafness
53916	Prostatic Neoplasms
53916	Malignant neoplasm of prostate
53919	Mental Depression
53919	Depressive disorder
53947	Burkitt Lymphoma
53947	African Burkitt's lymphoma
53947	Burkitt Leukemia
54014	Oligospermia
54084	Colorectal Carcinoma
54084	DEAFNESS, AUTOSOMAL RECESSIVE 98
54084	Nonsyndromic Deafness
54084	ECTODERMAL DYSPLASIA 14, HAIR/TOOTH TYPE WITH OR WITHOUT HYPOHIDROSIS
54093	Colorectal Carcinoma
54101	Curly hair-ankyloblepharon-nail dysplasia syndrome
54101	POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE
54106	Colorectal Carcinoma
54106	Crohn Disease
54106	Granuloma, Foreign-Body
54106	Granuloma, Respiratory Tract
54106	Inflammation
54106	Schistosomiasis mansoni
54106	Crohn's disease of large bowel
54106	Intestinal schistosomiasis
54106	Crohn's disease of the ileum
54106	Regional enteritis
54106	IIeocolitis
54112	CHOREA, CHILDHOOD-ONSET, WITH PSYCHOMOTOR RETARDATION
54187	Bone Diseases, Developmental
54187	Developmental Disabilities
54187	Child Development Deviations
54187	Child Development Disorders, Specific
54187	Spondyloepimetaphyseal dysplasia, Genevieve type
54205	Brain Ischemia
54205	Transient Ischemic Attack
54205	Fatty Liver
54205	Ischemia
54205	Obesity
54205	Thrombocytopenia
54205	Chloracne
54205	Methylmalonic acidemia
54205	Posterior Circulation Transient Ischemic Attack
54205	Carotid Circulation Transient Ischemic Attack
54205	Transient Ischemic Attack, Vertebrobasilar Circulation
54205	Crescendo Transient Ischemic Attacks
54205	Brain Stem Ischemia, Transient
54205	Cerebral Ischemia
54205	Transient Cerebral Ischemia
54205	Transient Ischemic Attack, Anterior Circulation
54205	Methylmalonic aciduria
54205	Thrombocytopenia 4
54205	Steatohepatitis
54206	Neoplastic Cell Transformation
54206	Endometriosis
54206	Polycystic Ovary Syndrome
54206	Endometrioma
54206	Sclerocystic Ovaries
54209	Alzheimer's Disease
54209	Amyotrophic Lateral Sclerosis
54209	Presenile dementia
54209	Dystonia
54209	Familial Alzheimer Disease (FAD)
54209	Frontotemporal dementia
54209	Semantic Dementia
54209	Senile Paranoid Dementia
54209	Alzheimer Disease, Late Onset
54209	Dementia
54209	Acute Confusional Senile Dementia
54209	Alzheimer's Disease, Focal Onset
54209	Alzheimer Disease, Early Onset
54209	Familial Dementia
54209	Primary Progressive Nonfluent Aphasia
54209	POLYCYSTIC LIPOMEMBRANOUS OSTEODYSPLASIA WITH SCLEROSING LEUKOENCEPHALOPATHY
54209	Behavioral variant of frontotemporal dementia
54209	POLYCYSTIC LIPOMEMBRANOUS OSTEODYSPLASIA WITH SCLEROSING LEUKOENCEPHALOPATHY 1
54209	POLYCYSTIC LIPOMEMBRANOUS OSTEODYSPLASIA WITH SCLEROSING LEUKOENCEPHALOPATHY 2
54210	Malignant neoplasm of breast
54210	Liver diseases
54210	Schizophrenia
54210	Liver Dysfunction
54221	Autistic Disorder
54221	Autism Spectrum Disorders
54332	Charcot-Marie-Tooth Disease
54332	Charcot-Marie-Tooth Disease, Recessive Intermediate A
54332	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2K
54332	Charcot-Marie-Tooth disease, Type 4A, axonal form
54332	CHARCOT-MARIE-TOOTH DISEASE, TYPE 4A (disorder)
54344	Muscular Dystrophies, Limb-Girdle
54344	Congenital Disorder of Glycosylation, Type Io
54344	Carbohydrate deficient glycoprotein syndrome type 1o
54345	Dermatologic disorders
54345	Arsenic Poisoning, Inorganic
54345	Nervous System, Organic Arsenic Poisoning
54345	Arsenic Poisoning
54345	Arsenic Encephalopathy
54345	Arsenic Induced Polyneuropathy
54345	HYPOTRICHOSIS-LYMPHEDEMA-TELANGIECTASIA SYNDROME
54345	Hypotrichosis, lymphedema, telangiectasia, renal defect syndrome
54360	Alcoholic Intoxication, Chronic
54361	Dwarfism
54361	Kidney Diseases
54361	Prostatic Neoplasms
54361	Malignant neoplasm of prostate
54361	Female Urogenital Diseases
54361	Mullerian Aplasia and Hyperandrogenism
54361	Sex Reversal, Female, With Dysgenesis Of Kidneys, Adrenals, And Lungs
54361	Carcinoma, Ovarian Epithelial
54363	Liver Cirrhosis, Experimental
54363	Prostatic Neoplasms
54363	Malignant neoplasm of prostate
54386	Familial Atypical Mole Melanoma Syndrome
54407	Schizophrenia
54413	Autistic Disorder
54413	Autism Spectrum Disorders
54413	ASPERGER SYNDROME, X-LINKED, SUSCEPTIBILITY TO, 1 (disorder)
54413	AUTISM, X-LINKED, SUSCEPTIBILITY TO, 1 (finding)
54414	Autoimmune Diseases
54414	AUTOIMMUNE DISEASE, SUSCEPTIBILITY TO, 6
54431	Malignant Neoplasms
54431	Neoplasms
54431	Prostatic Neoplasms
54431	Benign Neoplasm
54431	Malignant neoplasm of prostate
54433	Hematological Disease
54433	Adenocarcinoma of lung (disorder)
54433	Dyskeratosis Congenita
54433	X-Linked Dyskeratosis Congenita
54434	Porokeratosis, Disseminated Superficial Actinic
54436	Colorectal Carcinoma
54436	Colorectal Neoplasms
54437	Malignant neoplasm of breast
54440	Liver Cirrhosis, Experimental
54441	Adenoid Cystic Carcinoma
54441	Salivary Gland Neoplasms
54441	Malignant neoplasm of salivary gland
54443	Focal glomerulosclerosis
54443	Polycystic Ovary Syndrome
54443	Hyalinosis, Segmental Glomerular
54443	Sclerocystic Ovaries
54443	NEPHROTIC SYNDROME, STEROID-RESISTANT, AUTOSOMAL RECESSIVE
54443	Liver carcinoma
54443	FOCAL SEGMENTAL GLOMERULOSCLEROSIS 8
54453	Macrocephaly, Alopecia, Cutis Laxa, and Scoliosis
54458	Non-Small Cell Lung Carcinoma
54458	Liver Cirrhosis, Experimental
54463	Hereditary Sensory Autonomic Neuropathy, Type 1
54463	Hereditary Sensory Autonomic Neuropathy, Type 2
54463	HSAN Type IV
54463	Hereditary Sensory Autonomic Neuropathy, Type 5
54463	Hereditary Sensory and Autonomic Neuropathies
54463	Hereditary Sensory Radicular Neuropathy
54463	Hereditary Motor and Sensory-Neuropathy Type II
54463	Sensory Neuropathy, Hereditary
54463	Neuropathy, Hereditary Sensory And Autonomic, Type IIB
54463	Neuropathy, Hereditary Sensory And Autonomic, Type IIA
54465	Colorectal Carcinoma
54465	Pancreatic Neoplasm
54465	Malignant neoplasm of pancreas
54466	Hepatitis, Toxic
54466	Liver Cirrhosis, Experimental
54466	Drug-Induced Liver Disease
54466	Hepatitis, Drug-Induced
54466	Drug-Induced Acute Liver Injury
54466	Chemical and Drug Induced Liver Injury
54466	Chemically-Induced Liver Toxicity
54469	Dermatologic disorders
54469	Arsenic Poisoning, Inorganic
54469	Nervous System, Organic Arsenic Poisoning
54469	Arsenic Poisoning
54469	Delayed Emergence from Anesthesia
54469	Arsenic Encephalopathy
54469	Arsenic Induced Polyneuropathy
54469	Postoperative Residual Curarization
54474	Adenocarcinoma
54474	Cecal Neoplasms
54474	Colorectal Carcinoma
54474	Malignant neoplasm of stomach
54474	Stomach Neoplasms
54474	Malignant neoplasm of cecum
54474	Adenocarcinoma, Basal Cell
54474	Adenocarcinoma, Oxyphilic
54474	Carcinoma, Cribriform
54474	Carcinoma, Granular Cell
54474	Adenocarcinoma, Tubular
54474	Hereditary Diffuse Gastric Cancer
54475	Malignant neoplasm of breast
54476	Cerebellar Ataxia and Hypogonadotropic Hypogonadism
54477	Cleft upper lip
54487	Behavior Disorders
54487	Mental disorders
54487	DiGeorge Syndrome
54487	Nephroblastoma
54487	Psychotic Disorders
54487	Schizophrenia
54487	Shprintzen syndrome
54487	Nonorganic psychosis
54487	Diagnosis, Psychiatric
54487	CONOTRUNCAL ANOMALY FACE SYNDROME
54487	Bilateral Wilms Tumor
54487	Mental Disorders, Severe
54491	Liver Cirrhosis, Experimental
54496	SHORT STATURE, BRACHYDACTYLY, INTELLECTUAL DEVELOPMENTAL DISABILITY, AND SEIZURES
54498	Malignant neoplasm of breast
54498	Cerebrovascular accident
54498	Middle Cerebral Artery Syndrome
54498	Mood Disorders
54498	Middle Cerebral Artery Thrombosis
54498	Middle Cerebral Artery Occlusion
54498	Infarction, Middle Cerebral Artery
54498	Middle Cerebral Artery Embolus
54498	Left Middle Cerebral Artery Infarction
54498	Embolic Infarction, Middle Cerebral Artery
54498	Thrombotic Infarction, Middle Cerebral Artery
54498	Right Middle Cerebral Artery Infarction
54498	Acute Cerebrovascular Accidents
54499	Bone Diseases, Developmental
54499	Cleft Palate
54499	Glaucoma, Open-Angle
54499	Profound Mental Retardation
54499	Mental Retardation, Psychosocial
54499	Tooth Abnormalities
54499	Congenital musculoskeletal anomalies
54499	Secondary Open Angle Glaucoma
54499	Glaucoma, Primary Open Angle
54499	Craniofacial Abnormalities
54499	Odontome
54499	Mental deficiency
54499	Cerebrofaciothoracic Dysplasia
54499	Intellectual Disability
54499	Abnormality of the skeletal system
54502	Juvenile-Onset Still Disease
54502	Juvenile arthritis
54502	Juvenile psoriatic arthritis
54502	Polyarthritis, Juvenile, Rheumatoid Factor Negative
54502	Polyarthritis, Juvenile, Rheumatoid Factor Positive
54503	Osteoporosis, Age-Related
54503	Alopecia
54503	Amyloidosis
54503	Liver Cirrhosis, Experimental
54503	Osteoporosis
54503	Osteoporosis, Senile
54503	Pseudopelade
54503	Androgenetic Alopecia
54503	Female pattern alopecia (disorder)
54503	Post-Traumatic Osteoporosis
54503	Alopecia, Male Pattern
54507	Ectopia Lentis
54507	Ectopia Lentis with Ectopia of Pupil
54507	Ectopia lentis isolated
54507	Ectopia Lentis, Isolated, Autosomal Recessive
54507	Familial ectopia lentis
54507	ECTOPIA LENTIS 2, ISOLATED, AUTOSOMAL RECESSIVE
54517	Dwarfism
54517	Microcephaly
54517	Abnormal behavior
54517	Short stature
54517	Short Stature, CTCAE
54517	Intellectual Disability
54518	Liver Cirrhosis, Experimental
54520	Colorectal Carcinoma
54531	Adenoid Cystic Carcinoma
54531	Salivary Gland Neoplasms
54531	Malignant neoplasm of salivary gland
54535	Prostatic Neoplasms
54535	Amphetamine-Related Disorders
54535	Amphetamine Addiction
54535	Amphetamine Abuse
54535	Squamous cell carcinoma of esophagus
54535	Malignant neoplasm of prostate
54538	Autistic Disorder
54538	Bicuspid aortic valve
54538	Aortic Aneurysm, Thoracic
54538	Aortic Aneurysm, Thoracoabdominal
54539	Sideroblastic anemia
54539	MICROPHTHALMIA, SYNDROMIC 7
54539	Histiocytoid Cardiomyopathy
54539	MITOCHONDRIAL COMPLEX I DEFICIENCY
54539	LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3
54539	MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 30
54541	Rheumatoid Arthritis
54541	leukemia
54541	Mouth Diseases
54541	Nerve Degeneration
54541	Parkinson Disease
54541	Unipolar Depression
54541	Major Depressive Disorder
54551	Arthrogryposis
54551	Autistic Disorder
54551	Prader-Willi Syndrome
54551	Royer Syndrome
54551	Prader-Willi-like syndrome
54556	Squamous cell carcinoma of the head and neck
54567	Malignant neoplasm of breast
54567	Adams Oliver syndrome
54567	Aplasia Cutis Congenita
54567	Breast Carcinoma
54567	Mammary Neoplasms, Human
54567	Mammary Neoplasms
54567	Congenital defect of skull and scalp
54567	ADAMS-OLIVER SYNDROME 6
54567	Adams-Oliver syndrome 1
54567	Mammary Carcinoma, Human
54578	Contact Dermatitis
54578	Contact hypersensitivity
54583	Paraganglioma
54583	Pheochromocytoma
54583	Polycythemia
54583	Encephalopathy, Toxic
54583	Toxic Encephalitis
54583	Neurotoxicity Syndromes
54583	Hereditary Paraganglioma-Pheochromocytoma Syndrome
54583	Erythrocytosis, Familial, 3
54583	Adrenal Gland Pheochromocytoma
54584	Bipolar Disorder
54584	Malignant neoplasm of breast
54584	Psychotic Disorders
54584	Schizophrenia
54584	Nonorganic psychosis
54585	Disorder of eye
54585	Polydactyly
54585	Situs ambiguus
54585	Bardet-Biedl Syndrome
54585	BARDET-BIEDL SYNDROME 17
54600	Malignant neoplasm of breast
54600	Hepatitis, Toxic
54600	Kidney Failure, Acute
54600	Drug-Induced Liver Disease
54600	Hepatitis, Drug-Induced
54600	Acute Kidney Insufficiency
54600	Acute kidney injury
54600	Drug-Induced Acute Liver Injury
54600	Chemical and Drug Induced Liver Injury
54600	Chemically-Induced Liver Toxicity
54620	Arthritis, Psoriatic
54620	Pustulosis of Palms and Soles
54620	Psoriasis
54657	Celiac Disease
54658	Malignant Neoplasms
54658	Crigler Najjar syndrome, type 1
54658	Contact Dermatitis
54658	Drug toxicity
54658	Gilbert Disease (disorder)
54658	Hodgkin Disease
54658	Hyperbilirubinemia
54658	Kernicterus
54658	Kidney Failure, Acute
54658	Neutropenia
54658	Adverse reaction to drug
54658	Mixed Cellularity Hodgkin Lymphoma
54658	Hodgkin lymphoma, lymphocyte depletion
54658	Contact hypersensitivity
54658	Adult Hodgkin Lymphoma
54658	Carcinoma, Small Cell
54658	Lucey-Driscoll syndrome (disorder)
54658	Sodium measurement
54658	Hyperbilirubinemia, Neonatal
54658	Lymphocyte Rich Classical Hodgkin Lymphoma
54658	Nodular Lymphocyte Predominant Hodgkin Lymphoma
54658	Acute Kidney Insufficiency
54658	Direct Hyperbilirubinemia, Neonatal
54658	Indirect Hyperbilirubinemia, Neonatal
54658	Adverse Event by CTCAE Category
54658	Acute kidney injury
54658	Crigler Najjar syndrome, type 2
54659	Schizophrenia
54663	Malignant Neoplasms
54663	melanoma
54663	Neoplasms
54663	Benign Neoplasm
54664	Semantic Dementia
54664	Frontotemporal Lobar Degeneration
54664	Primary Progressive Nonfluent Aphasia
54664	Behavioral variant of frontotemporal dementia
54664	LEUKODYSTROPHY, HYPOMYELINATING, 16
54674	Autism Spectrum Disorders
54676	Cholestasis
54676	Dystonia
54676	Seizures
54676	Global developmental delay
54676	Intellectual Disability
54676	JABERI-ELAHI SYNDROME
54677	Liver Cirrhosis, Experimental
54680	Colorectal Carcinoma
54681	Dysautonomia
54681	Muscle hypotonia
54681	Seizures
54681	Sleep Apnea Syndromes
54681	Global developmental delay
54681	Central hypotonia
54681	Hypoventilation
54681	Intellectual Disability
54681	Abnormality of the eye
54704	Prostatic Neoplasms
54704	Malignant neoplasm of prostate
54704	Pyruvate dehydrogenase phosphatase deficiency
54714	Color vision defect
54714	Disorder of eye
54714	Achromatopsia
54714	Color Blindness, Red
54714	Color Blindness, Red-Green
54714	Color Blindness, Blue
54714	Color Blindness, Acquired
54714	Color Blindness, Green
54714	Color blindness
54714	Progressive cone dystrophy (without rod involvement)
54714	Stargardt's disease
54714	Color Blindness, Inherited
54714	Monochromatopsia
54714	Achromatopsia 3
54714	STARGARDT DISEASE 1 (disorder)
54714	Juvenile macular degeneration
54715	Autistic Disorder
54715	Jacksonian Seizure
54715	Seizures
54715	Complex partial seizures
54715	Generalized seizures
54715	Clonic Seizures
54715	Visual seizure
54715	Tonic Seizures
54715	Epileptic drop attack
54715	Seizures, Somatosensory
54715	Seizures, Auditory
54715	Olfactory seizure
54715	Gustatory seizure
54715	Vertiginous seizure
54715	Tonic - clonic seizures
54715	Non-epileptic convulsion
54715	Single Seizure
54715	Atonic Absence Seizures
54715	Convulsive Seizures
54715	Seizures, Focal
54715	Seizures, Sensory
54715	Nonepileptic Seizures
54715	Convulsions
54715	Absence Seizures
54715	Epileptic Seizures
54715	Myoclonic Seizures
54715	Generalized Absence Seizures
54716	Mesothelioma
54716	Iminoglycinuria
54716	HYPERGLYCINURIA (disorder)
54719	Schizophrenia
54738	Mental Depression
54738	Depressive disorder
54738	Sudden infant death syndrome
54738	Myocardial Ischemia
54738	Mood Disorders
54738	Autism Spectrum Disorders
54739	Malignant tumor of colon
54739	Colonic Neoplasms
54739	Colorectal Carcinoma
54739	Colorectal Neoplasms
54739	Glioma
54739	Influenza
54739	Malignant neoplasm of stomach
54739	Stomach Neoplasms
54739	mixed gliomas
54739	Malignant Glioma
54739	Hereditary Diffuse Gastric Cancer
54749	Angle Closure Glaucoma
54751	Majeed syndrome
54756	Adenoid Cystic Carcinoma
54756	Prostatic Neoplasms
54756	Kallmann Syndrome
54756	Idiopathic hypogonadotropic hypogonadism
54756	Malignant neoplasm of prostate
54756	HYPOGONADOTROPIC HYPOGONADISM 18 WITH OR WITHOUT ANOSMIA
54757	Juvenile-Onset Still Disease
54757	Amelogenesis imperfecta nephrocalcinosis
54757	Juvenile arthritis
54757	Juvenile psoriatic arthritis
54757	Polyarthritis, Juvenile, Rheumatoid Factor Negative
54757	Polyarthritis, Juvenile, Rheumatoid Factor Positive
54765	Aniridia
54765	ANIRIDIA 3
54768	Communicating Hydrocephalus
54768	Hydrocephalus
54768	Congenital Hydrocephalus
54768	Kartagener Syndrome
54768	Hydrocephalus Ex-Vacuo
54768	Post-Traumatic Hydrocephalus
54768	Obstructive Hydrocephalus
54768	Cerebral ventriculomegaly
54768	Ciliary Dyskinesia, Primary, 5
54768	Fetal Cerebral Ventriculomegaly
54768	Aqueductal Stenosis
54768	Polynesian Bronchiectasis
54768	Primary Ciliary Dyskinesia
54768	Ciliary Dyskinesia, Primary, 1, With Or Without Situs Inversus
54790	Primary Myelofibrosis
54790	Refractory anemias
54790	Refractory anaemia with excess blasts
54790	Renal Cell Carcinoma
54790	Colorectal Carcinoma
54790	Colorectal Neoplasms
54790	Angioimmunoblastic Lymphadenopathy
54790	Leukemia, Myelocytic, Acute
54790	Leukemia, Myelomonocytic, Chronic
54790	Acute Promyelocytic Leukemia
54790	Myelofibrosis
54790	Neoplasm Recurrence, Local
54790	Polycythemia Vera
54790	Prostatic Neoplasms
54790	Sezary Syndrome
54790	Thrombocythemia, Essential
54790	Peripheral T-Cell Lymphoma
54790	Conventional (Clear Cell) Renal Cell Carcinoma
54790	secondary acute myeloid leukemia
54790	Malignant neoplasm of prostate
54790	Refractory anemia with ringed sideroblasts
54790	Chromophobe Renal Cell Carcinoma
54790	Sarcomatoid Renal Cell Carcinoma
54790	Collecting Duct Carcinoma of the Kidney
54790	Acute myeloid leukemia with multilineage dysplasia
54790	Systemic mastocytosis with associated clonal, hematologic non-mast-cell lineage disease
54790	Papillary Renal Cell Carcinoma
54790	Hematopoetic Myelodysplasia
54790	MYELODYSPLASTIC SYNDROME
54795	Prostatic Neoplasms
54795	Erythrokeratodermia variabilis
54795	Malignant neoplasm of prostate
54795	Brugada Syndrome (disorder)
54795	Hereditary bundle branch system defect
54795	Progressive Familial Heart Block, Type Ib
54796	Cleft Palate
54796	Congenital posterior urethral valves
54796	Craniofacial Abnormalities
54796	ovarian neoplasm
54796	Malignant neoplasm of ovary
54796	Cleft palate, isolated
54800	EPIDERMOLYSIS BULLOSA SIMPLEX, GENERALIZED, WITH SCARRING AND HAIR LOSS
54801	ovarian neoplasm
54801	Malignant neoplasm of ovary
54801	Prostate cancer, familial
54801	PROSTATE CANCER, HEREDITARY, 1
54802	Precancerous Conditions
54802	Condition, Preneoplastic
54802	Developmental delay (disorder)
54802	Global developmental delay
54802	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 35
54805	Cardiac Arrhythmia
54805	Jacksonian Seizure
54805	Kidney Diseases
54805	Schizophrenia
54805	Seizures
54805	Spasmophilia
54805	Tetany
54805	Complex partial seizures
54805	Generalized seizures
54805	Clonic Seizures
54805	Tetany, Neonatal
54805	Visual seizure
54805	Tonic Seizures
54805	Epileptic drop attack
54805	Seizures, Somatosensory
54805	Seizures, Auditory
54805	Olfactory seizure
54805	Gustatory seizure
54805	Vertiginous seizure
54805	Tonic - clonic seizures
54805	Non-epileptic convulsion
54805	Single Seizure
54805	Atonic Absence Seizures
54805	Convulsive Seizures
54805	Seizures, Focal
54805	Seizures, Sensory
54805	Tetanilla
54805	HYPOMAGNESEMIA 6, RENAL
54805	Nonepileptic Seizures
54805	Convulsions
54805	HYPOMAGNESEMIA, SEIZURES, AND MENTAL RETARDATION
54805	Absence Seizures
54805	Epileptic Seizures
54805	Myoclonic Seizures
54805	Generalized Absence Seizures
54805	Familial primary hypomagnesemia with normocalciuria and normocalcemia
54806	Autistic Disorder
54806	Cerebellar Diseases
54806	Disorder of eye
54806	Profound Mental Retardation
54806	Mental Retardation, Psychosocial
54806	Retinal Degeneration
54806	Retinitis Pigmentosa
54806	Schizophrenia
54806	Polydactyly
54806	Immunoglobulin A deficiency (disorder)
54806	Familial aplasia of the vermis
54806	Mental deficiency
54806	JOUBERT SYNDROME 3
54806	JOUBERT SYNDROME 17
54806	Intellectual Disability
54806	Joubert syndrome with ocular defect
54806	Ciliopathies
54806	Joubert syndrome 1
54808	Schizophrenia
54808	Dyggve-Melchior-Clausen syndrome
54808	Disproportionate short stature
54808	X-linked Dyggve-Melchior-Clausen syndrome
54808	SMITH-MCCORT DYSPLASIA
54808	ENCEPHALOPATHY, LETHAL, DUE TO DEFECTIVE MITOCHONDRIAL AND PEROXISOMAL FISSION
54808	SMITH-MCCORT DYSPLASIA 1
54809	Fetal Growth Retardation
54809	Influenza
54809	Intestinal Diseases
54809	Prostatic Neoplasms
54809	Urogenital Abnormalities
54809	Malignant neoplasm of prostate
54809	Tumoral Calcinosis, Normophosphatemic, Familial
54809	Hematopoetic Myelodysplasia
54809	MYELODYSPLASTIC SYNDROME
54809	Infection
54809	MIRAGE SYNDROME
54820	Hydranencephaly
54820	Psychotic Disorders
54820	Schizophrenia
54820	Lissencephaly
54820	Pachygyria
54820	Nonorganic psychosis
54820	Primary microcephaly
54820	MICROHYDRANENCEPHALY
54820	Agyria
54820	Microlissencephaly
54820	LISSENCEPHALY 4
54821	Fetal Alcohol Syndrome
54822	Adenoma
54822	Colonic Polyps
54822	Colorectal Carcinoma
54822	Colorectal Neoplasms
54822	Immune System Diseases
54822	Kidney Calculi
54822	Liver Cirrhosis
54822	Neoplasm Invasiveness
54822	Adenoma, Basal Cell
54822	Follicular adenoma
54822	Adenoma, Microcystic
54822	Adenoma, Monomorphic
54822	Papillary adenoma
54822	Adenoma, Trabecular
54822	Todd Paralysis
54822	Fibrosis, Liver
54822	Gastric Adenocarcinoma
54822	Paralysed
54822	Amyotrophic Lateral Sclerosis, Guam Form
54822	Infant Death
54822	Ovarian Serous Adenocarcinoma
54822	Macrothrombocytopenia
54822	Infiltrating duct carcinoma of female breast
54826	Rheumatoid Arthritis
54829	Keloid
54829	Liver Cirrhosis, Experimental
54829	Degenerative polyarthritis
54829	Osteoarthrosis Deformans
54829	Intervertebral disc disorder
54829	Lumbar disc disease
54832	PARKINSON DISEASE 23, AUTOSOMAL RECESSIVE EARLY-ONSET
54840	Dystonia
54840	Inherited neuropathies
54840	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1
